rn:R02192	cpd:C00001
rn:R02196	cpd:C00001
rn:R02197	cpd:C00001
rn:R02210	cpd:C00001
rn:R02211	cpd:C00001
rn:R02212	cpd:C00001
rn:R02213	cpd:C00001
rn:R02214	cpd:C00001
rn:R02218	cpd:C00001
rn:R02222	cpd:C00001
rn:R02224	cpd:C00001
rn:R02228	cpd:C00001
rn:R02231	cpd:C00001
rn:R02233	cpd:C00001
rn:R02239	cpd:C00001
rn:R02248	cpd:C00001
rn:R02249	cpd:C00001
rn:R02250	cpd:C00001
rn:R02253	cpd:C00001
rn:R02254	cpd:C00001
rn:R02269	cpd:C00001
rn:R02273	cpd:C00001
rn:R02276	cpd:C00001
rn:R02278	cpd:C00001
rn:R02279	cpd:C00001
rn:R02280	cpd:C00001
rn:R02281	cpd:C00001
rn:R02284	cpd:C00001
rn:R02285	cpd:C00001
rn:R02286	cpd:C00001
rn:R02288	cpd:C00001
rn:R02300	cpd:C00001
rn:R02313	cpd:C00001
rn:R02315	cpd:C00001
rn:R02317	cpd:C00001
rn:R02319	cpd:C00001
rn:R02322	cpd:C00001
rn:R02323	cpd:C00001
rn:R02325	cpd:C00001
rn:R02330	cpd:C00001
rn:R02333	cpd:C00001
rn:R02334	cpd:C00001
rn:R02336	cpd:C00001
rn:R02337	cpd:C00001
rn:R02339	cpd:C00001
rn:R02341	cpd:C00001
rn:R02351	cpd:C00001
rn:R02354	cpd:C00001
rn:R02355	cpd:C00001
rn:R02356	cpd:C00001
rn:R02359	cpd:C00001
rn:R02360	cpd:C00001
rn:R02362	cpd:C00001
rn:R02363	cpd:C00001
rn:R02368	cpd:C00001
rn:R02370	cpd:C00001
rn:R02374	cpd:C00001
rn:R02376	cpd:C00001
rn:R02378	cpd:C00001
rn:R02381	cpd:C00001
rn:R02382	cpd:C00001
rn:R02383	cpd:C00001
rn:R02394	cpd:C00001
rn:R02401	cpd:C00001
rn:R02408	cpd:C00001
rn:R02410	cpd:C00001
rn:R02418	cpd:C00001
rn:R02419	cpd:C00001
rn:R02422	cpd:C00001
rn:R02423	cpd:C00001
rn:R02425	cpd:C00001
rn:R02426	cpd:C00001
rn:R02427	cpd:C00001
rn:R02428	cpd:C00001
rn:R02429	cpd:C00001
rn:R02434	cpd:C00001
rn:R02436	cpd:C00001
rn:R02442	cpd:C00001
rn:R02443	cpd:C00001
rn:R02445	cpd:C00001
rn:R02449	cpd:C00001
rn:R02451	cpd:C00001
rn:R02457	cpd:C00001
rn:R02458	cpd:C00001
rn:R02468	cpd:C00001
rn:R02469	cpd:C00001
rn:R02470	cpd:C00001
rn:R02474	cpd:C00001
rn:R02485	cpd:C00001
rn:R02490	cpd:C00001
rn:R02491	cpd:C00001
rn:R02492	cpd:C00001
rn:R02494	cpd:C00001
rn:R02501	cpd:C00001
rn:R02503	cpd:C00001
rn:R02504	cpd:C00001
rn:R02509	cpd:C00001
rn:R02511	cpd:C00001
rn:R02513	cpd:C00001
rn:R02514	cpd:C00001
rn:R02515	cpd:C00001
rn:R02516	cpd:C00001
rn:R02517	cpd:C00001
rn:R02518	cpd:C00001
rn:R02520	cpd:C00001
rn:R02522	cpd:C00001
rn:R02526	cpd:C00001
rn:R02529	cpd:C00001
rn:R02532	cpd:C00001
rn:R02535	cpd:C00001
rn:R02536	cpd:C00001
rn:R02537	cpd:C00001
rn:R02540	cpd:C00001
rn:R02541	cpd:C00001
rn:R02542	cpd:C00001
rn:R02547	cpd:C00001
rn:R02549	cpd:C00001
rn:R02550	cpd:C00001
rn:R02551	cpd:C00001
rn:R02552	cpd:C00001
rn:R02554	cpd:C00001
rn:R02556	cpd:C00001
rn:R02558	cpd:C00001
rn:R02560	cpd:C00001
rn:R02561	cpd:C00001
rn:R02562	cpd:C00001
rn:R02564	cpd:C00001
rn:R02565	cpd:C00001
rn:R02566	cpd:C00001
rn:R02583	cpd:C00001
rn:R02585	cpd:C00001
rn:R02587	cpd:C00001
rn:R02588	cpd:C00001
rn:R02589	cpd:C00001
rn:R02591	cpd:C00001
rn:R02595	cpd:C00001
rn:R02597	cpd:C00001
rn:R02598	cpd:C00001
rn:R02601	cpd:C00001
rn:R02603	cpd:C00001
rn:R02604	cpd:C00001
rn:R02605	cpd:C00001
rn:R02606	cpd:C00001
rn:R02612	cpd:C00001
rn:R02613	cpd:C00001
rn:R02618	cpd:C00001
