"cpd";"compoundclass";"ko";"ec";"reaction";"referenceAG";"compoundname";"genesymbol";"genename";"enzyme_activity"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R10223";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R10231";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R10232";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R10245";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R10270";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R10277";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R10312";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R10408";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R10470";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R10695";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R10775";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R10949";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11017";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11018";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11023";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11031";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11032";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11094";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11098";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11099";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11209";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11328";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11409";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11532";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11559";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11560";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11604";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11617";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11619";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11864";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11916";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11917";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11918";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R11919";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R12084";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R12152";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R12162";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R12185";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R12188";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R12331";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R12333";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R12408";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R12623";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R12625";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R12684";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R12686";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R12937";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R12938";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R12939";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R13021";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R13022";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R13023";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R13080";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R13138";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R13139";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R13141";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R13194";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R13195";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R13308";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R13389";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R13420";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R13421";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R13558";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R13625";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R13628";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R13629";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R13636";"ATSDR";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00005";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00018";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00084";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00088";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00123";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00131";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00141";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00143";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00145";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00146";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00148";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00149";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00150";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00152";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00153";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00181";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00189";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00193";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00195";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00213";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00220";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00221";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00223";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00243";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00248";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00250";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00253";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00254";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00256";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00269";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00270";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00277";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00279";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00283";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00284";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00321";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00347";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00348";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00357";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00359";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00364";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00365";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
"C00014";"Nitrogen-containing";"K10671";"1.21.4.2";"R00366";"PSL";"Ammonia";"grdE";"glycine reductase complex component B subunit alpha and beta";"reductase"
